Name,Profession,Month,Savings Balance,Loan Balance,Net Worth,Net Worth Label
Bill-mil,Graphic Design,288,1028381.1100270227,0.0,1028381.1100270227,"$1,028,381.11"
Bill-mil,Graphic Design,289,1034453.8119660384,0.0,1034453.8119660384,"$1,034,453.81"
Bill-mil,Graphic Design,290,1040551.2548444549,0.0,1040551.2548444549,"$1,040,551.25"
Bill-mil,Graphic Design,291,1046673.5394599218,0.0,1046673.5394599218,"$1,046,673.54"
Bill-mil,Graphic Design,292,1052820.7670207508,0.0,1052820.7670207508,"$1,052,820.77"
Bill-mil,Graphic Design,293,1058993.039147589,0.0,1058993.039147589,"$1,058,993.04"
Bill-mil,Graphic Design,294,1065190.457875098,0.0,1065190.457875098,"$1,065,190.46"
Bill-mil,Graphic Design,295,1071413.1256536422,0.0,1071413.1256536422,"$1,071,413.13"
Bill-mil,Graphic Design,296,1077661.1453509808,0.0,1077661.1453509808,"$1,077,661.15"
Bill-mil,Graphic Design,297,1083934.620253969,0.0,1083934.620253969,"$1,083,934.62"
Bill-mil,Graphic Design,298,1090233.6540702656,0.0,1090233.6540702656,"$1,090,233.65"
Bill-mil,Graphic Design,299,1096558.350930047,0.0,1096558.350930047,"$1,096,558.35"
Bill-mil,Graphic Design,300,1102908.8153877293,0.0,1102908.8153877293,"$1,102,908.82"
ajck,Teacher,1,1456.32,-144465.7768,-143009.45679999999,"($143,009.46)"
ajck,Teacher,2,2918.573227948603,-143849.9853,-140931.4120720514,"($140,931.41)"
ajck,Teacher,3,4386.783856550907,-143232.3978,-138845.6139434491,"($138,845.61)"
ajck,Teacher,4,5860.976156994606,-142613.0089,-136752.03274300537,"($136,752.03)"
ajck,Teacher,5,7341.174499351213,-141991.8135,-134650.63900064878,"($134,650.64)"
ajck,Teacher,6,8827.403352978932,-141368.8063,-132541.40294702107,"($132,541.40)"
ajck,Teacher,7,10319.687286927161,-140743.982,-130424.29471307283,"($130,424.29)"
ajck,Teacher,8,11818.050970342645,-140117.3353,-128299.28432965736,"($128,299.28)"
ajck,Teacher,9,13322.519172877286,-139488.8609,-126166.34172712271,"($126,166.34)"
ajck,Teacher,10,14833.116765097617,-138858.5534,-124025.43663490239,"($124,025.44)"
ajck,Teacher,11,16349.868718895934,-138226.4075,-121876.53878110407,"($121,876.54)"
ajck,Teacher,12,17872.800107903116,-137592.4178,-119719.61769209689,"($119,719.62)"
ajck,Teacher,13,19401.93610790312,-136956.5791,-117554.64299209688,"($117,554.64)"
ajck,Teacher,14,20937.301997249153,-136318.8857,-115381.58370275085,"($115,381.58)"
ajck,Teacher,15,22478.923157281573,-135679.3325,-113200.40934271841,"($113,200.41)"
ajck,Teacher,16,24026.82507274746,-135037.9139,-111011.08882725256,"($111,011.09)"
ajck,Teacher,17,25581.033332221898,-134394.6245,-108813.59116777811,"($108,813.59)"
ajck,Teacher,18,27141.573628531005,-133749.4588,-106607.88517146898,"($106,607.89)"
ajck,Teacher,19,28708.471759176646,-133102.4114,-104393.93964082337,"($104,393.94)"
ajck,Teacher,20,30281.753626762904,-132453.4767,-102171.7230732371,"($102,171.72)"
ajck,Teacher,21,31861.44523942428,-131802.6494,-99941.20416057571,"($99,941.20)"
ajck,Teacher,22,33447.57271125563,-131149.9238,-97702.35108874436,"($97,702.35)"
ajck,Teacher,23,35040.16226274386,-130495.2944,-95455.13213725614,"($95,455.13)"
ajck,Teacher,24,36639.240221201406,-129838.7557,-93199.5154787986,"($93,199.52)"
ajck,Teacher,25,38244.833021201404,-129180.302,-90935.4689787986,"($90,935.47)"
ajck,Teacher,26,39856.96720501474,-128519.9279,-88662.96069498526,"($88,662.96)"
ajck,Teacher,27,41475.669423048785,-127857.6277,-86381.95827695122,"($86,381.96)"
ajck,Teacher,28,43100.96643428796,-127193.3958,-84092.42936571204,"($84,092.43)"
ajck,Teacher,29,44732.885106736125,-126527.2265,-81794.34139326388,"($81,794.34)"
ajck,Teacher,30,46371.45241786069,-125859.1143,-79487.6618821393,"($79,487.66)"
ajck,Teacher,31,48016.695455038614,-125189.0533,-77172.35784496139,"($77,172.36)"
ajck,Teacher,32,49668.64141600419,-124517.0381,-74848.39668399582,"($74,848.40)"
ajck,Teacher,33,51327.31760929863,-123843.0628,-72515.74519070136,"($72,515.75)"
ajck,Teacher,34,52992.75145472155,-123167.1217,-70174.37024527846,"($70,174.37)"
ajck,Teacher,35,54664.97048378419,-122489.2092,-67824.2387162158,"($67,824.24)"
ajck,Teacher,36,56344.00234016461,-121809.3193,-65465.31695983539,"($65,465.32)"
ajck,Teacher,37,58029.87478016462,-121127.4465,-63097.57171983539,"($63,097.57)"
ajck,Teacher,38,59722.61567316862,-120443.5849,-60720.96922683138,"($60,720.97)"
ajck,Teacher,39,61422.253002104364,-119757.7287,-58335.47569789564,"($58,335.48)"
ajck,Teacher,40,63128.81486390551,-119069.8721,-55941.057236094486,"($55,941.06)"
ajck,Teacher,41,64842.32946997608,-118380.0092,-53537.67973002392,"($53,537.68)"
ajck,Teacher,42,66562.82514665688,-117688.1342,-51125.309053343124,"($51,125.31)"
ajck,Teacher,43,68290.33033569371,-116994.2413,-48703.910964306284,"($48,703.91)"
ajck,Teacher,44,70024.87359470758,-116298.3245,-46273.450905292426,"($46,273.45)"
ajck,Teacher,45,71766.48359766675,-115600.3779,-43833.894302333254,"($43,833.89)"
ajck,Teacher,46,73515.18913536082,-114900.3957,-41385.20656463917,"($41,385.21)"
ajck,Teacher,47,75271.01911587661,-114198.3719,-38927.35278412339,"($38,927.35)"
ajck,Teacher,48,77034.00256507607,-113494.3004,-36460.29783492393,"($36,460.30)"
ajck,Teacher,49,78804.16862707608,-112788.1755,-33984.006872923914,"($33,984.01)"
ajck,Teacher,50,80581.54656473029,-112079.991,-31498.444435269703,"($31,498.44)"
ajck,Teacher,51,82366.16576011284,-111369.741,-29003.575239887155,"($29,003.58)"
ajck,Teacher,52,84158.05571500404,-110657.4194,-26499.36368499596,"($26,499.36)"
ajck,Teacher,53,85957.24605137816,-109943.0202,-23985.774148621844,"($23,985.77)"
ajck,Teacher,54,87763.766511893,-109226.5373,-21462.770788106995,"($21,462.77)"
ajck,Teacher,55,89577.64696038167,-108507.9647,-18930.31773961833,"($18,930.32)"
ajck,Teacher,56,91398.91738234622,-107787.2963,-16388.378917653783,"($16,388.38)"
ajck,Teacher,57,93227.60788545336,-107064.5259,-13836.918014546638,"($13,836.92)"
ajck,Teacher,58,95063.74870003213,-106339.6475,-11275.89879996788,"($11,275.90)"
ajck,Teacher,59,96907.3701795737,-105612.6548,-8705.284620426304,"($8,705.28)"
ajck,Teacher,60,98758.50280123312,-104883.5417,-6125.038898766885,"($6,125.04)"
ajck,Teacher,61,100617.17716633313,-104152.302,-3535.124833666865,"($3,535.12)"
ajck,Teacher,62,102483.42400087006,-103418.9295,-935.5054991299403,($935.51)
ajck,Teacher,63,104357.27415602173,-102683.4181,1673.8560560217302,"$1,673.86"
ajck,Teacher,64,106238.75860865749,-101945.7614,4292.997208657485,"$4,293.00"
ajck,Teacher,65,108127.9084618503,-101205.9532,6921.955261850293,"$6,921.96"
ajck,Teacher,66,110024.75494539089,-100463.9872,9560.767745390884,"$9,560.77"
ajck,Teacher,67,111929.329416304,-99719.85719,12209.472226304002,"$12,209.47"
ajck,Teacher,68,113841.66335936678,-98973.55677,14868.106589366784,"$14,868.11"
ajck,Teacher,69,115761.78838762928,-98225.07964,17536.70874762928,"$17,536.71"
ajck,Teacher,70,117689.736242937,-97474.41946,20215.316782936992,"$20,215.32"
ajck,Teacher,71,119625.53879645566,-96721.56985,22903.968946455658,"$22,903.97"
ajck,Teacher,72,121569.22804919805,-95966.52443,25602.703619198044,"$25,602.70"
ajck,Teacher,73,123520.83613255307,-95209.27679,28311.559342553068,"$28,311.56"
ajck,Teacher,74,125480.39530881685,-94449.82052,31030.574788816855,"$31,030.57"
ajck,Teacher,75,127447.9379717261,-93688.14916,33759.7888117261,"$33,759.79"
ajck,Teacher,76,129423.49664699366,-92924.25626,36499.24038699367,"$36,499.24"
ajck,Teacher,77,131407.10399284613,-92158.13534,39248.96865284613,"$39,248.97"
ajck,Teacher,78,133398.79280056374,-91389.7799,42009.01290056374,"$42,009.01"
ajck,Teacher,79,135398.5959950225,-90619.18343,44779.4125650225,"$44,779.41"
ajck,Teacher,80,137406.54663523842,-89846.33938,47560.20725523842,"$47,560.21"
ajck,Teacher,81,139422.67791491403,-89071.2412,50351.43671491403,"$50,351.44"
ajck,Teacher,82,141447.02316298714,-88293.88232,53153.14084298714,"$53,153.14"
ajck,Teacher,83,143479.61584418174,-87514.25615,55965.35969418174,"$55,965.36"
ajck,Teacher,84,145520.48955956125,-86732.35606,58788.13349956124,"$58,788.13"
ajck,Teacher,85,147569.67804708402,-85948.17543,61621.502617084014,"$61,621.50"
ajck,Teacher,86,149627.215182161,-85161.70761,64465.50757216099,"$64,465.51"
ajck,Teacher,87,151693.1349782157,-84372.94592,67320.1890582157,"$67,320.19"
ajck,Teacher,88,153767.47158724663,-83581.88368,70185.58790724663,"$70,185.59"
ajck,Teacher,89,155850.2593003917,-82788.51418,73061.74512039172,"$73,061.75"
ajck,Teacher,90,157941.53254849522,-81992.83068,75948.70186849522,"$75,948.70"
ajck,Teacher,91,160041.3259026769,-81194.82643,78846.49947267691,"$78,846.50"
ajck,Teacher,92,162149.67407490363,-80394.49468,81755.17939490362,"$81,755.18"
ajck,Teacher,93,164266.61191856302,-79591.82862,84674.78329856302,"$84,674.78"
ajck,Teacher,94,166392.1744290398,-78786.82145,87605.35297903979,"$87,605.35"
ajck,Teacher,95,168526.39674429412,-77979.46635,90546.93039429412,"$90,546.93"
ajck,Teacher,96,170669.31414544262,-77169.75646,93499.55768544262,"$93,499.56"
ajck,Teacher,97,172820.96205734153,-76357.68491,96463.27714734153,"$96,463.28"
ajck,Teacher,98,174981.37604917234,-75543.24483,99438.13121917234,"$99,438.13"
ajck,Teacher,99,177150.5918350298,-74726.42929,102424.1625450298,"$102,424.16"
ajck,Teacher,100,179328.6452745123,-73907.23138,105421.4138945123,"$105,421.41"
ajck,Teacher,101,181515.57237331464,-73085.64414,108429.92823331464,"$108,429.93"
ajck,Teacher,102,183711.4092838233,-72261.6606,111449.7486838233,"$111,449.75"
ajck,Teacher,103,185916.1923057141,-71435.27378,114480.91852571409,"$114,480.92"
ajck,Teacher,104,188129.95788655215,-70606.47666,117523.48122655215,"$117,523.48"
ajck,Teacher,105,190352.74262239452,-69775.26221,120577.48041239452,"$120,577.48"
ajck,Teacher,106,192584.5832583951,-68941.6234,123642.95985839512,"$123,642.96"
ajck,Teacher,107,194825.51668941215,-68105.55313,126719.96355941215,"$126,719.96"
ajck,Teacher,108,197075.57996061808,-67267.04433,129808.53563061808,"$129,808.54"
ajck,Teacher,109,199334.81026811193,-66426.08987,132908.72039811194,"$132,908.72"
ajck,Teacher,110,201603.2449595343,-65582.68264,136020.5623195343,"$136,020.56"
ajck,Teacher,111,203880.92153468463,-64736.81546,139144.10607468465,"$139,144.11"
ajck,Teacher,112,206167.87764614125,-63888.48117,142279.39647614124,"$142,279.40"
ajck,Teacher,113,208464.1510998837,-63037.67257,145426.4785298837,"$145,426.48"
ajck,Teacher,114,210769.7798559178,-62184.38245,148585.39740591779,"$148,585.40"
ajck,Teacher,115,213084.80202890313,-61328.60357,151756.19845890312,"$151,756.20"
ajck,Teacher,116,215409.25588878308,-60470.32866,154938.92722878308,"$154,938.93"
ajck,Teacher,117,217743.17986141756,-59609.55045,158133.62941141755,"$158,133.63"
ajck,Teacher,118,220086.6125292182,-58746.26164,161340.3508892182,"$161,340.35"
ajck,Teacher,119,222439.5926317861,-57880.45491,164559.1377217861,"$164,559.14"
ajck,Teacher,120,224802.15906655233,-57012.1229,167790.03616655234,"$167,790.04"
ajck,Teacher,121,227174.35088942086,-56141.25826,171033.09262942086,"$171,033.09"
ajck,Teacher,122,229556.20731541433,-55267.85359,174288.35372541432,"$174,288.35"
ajck,Teacher,123,231947.76771932218,-54391.9015,177555.86621932217,"$177,555.87"
ajck,Teacher,124,234349.0716363516,-53513.39455,180835.6770863516,"$180,835.68"
ajck,Teacher,125,236760.15876278118,-52632.32528,184127.8334827812,"$184,127.83"
ajck,Teacher,126,239181.068956617,-51748.68623,187432.382726617,"$187,432.38"
ajck,Teacher,127,241611.84223825161,-50862.4699,190749.37233825162,"$190,749.37"
ajck,Teacher,128,244052.51879112556,-49973.66877,194078.85002112557,"$194,078.85"
ajck,Teacher,129,246503.1389623918,-49082.2753,197420.86366239178,"$197,420.86"
ajck,Teacher,130,248963.74326358247,-48188.28194,200775.46132358245,"$200,775.46"
ajck,Teacher,131,251434.37237127876,-47291.68109,204142.69128127876,"$204,142.69"
ajck,Teacher,132,253915.0671277833,-46392.46516,207522.6019677833,"$207,522.60"
ajck,Teacher,133,256405.86854179527,-45490.62652,210915.24202179527,"$210,915.24"
ajck,Teacher,134,258906.8177890884,-44586.15751,214320.66027908842,"$214,320.66"
ajck,Teacher,135,261417.95621319165,-43679.05047,217738.90574319166,"$217,738.91"
ajck,Teacher,136,263939.3253260726,-42769.2977,221170.02762607258,"$221,170.03"
ajck,Teacher,137,266470.96680882364,-41856.89149,224614.07531882363,"$224,614.08"
ajck,Teacher,138,269012.92251235124,-40941.82409,228071.09842235124,"$228,071.10"
ajck,Teacher,139,271565.23445806757,-40024.08774,231541.14671806758,"$231,541.15"
ajck,Teacher,140,274127.9448385852,-39103.67467,235024.2701685852,"$235,024.27"
ajck,Teacher,141,276701.09601841477,-38180.57705,238520.51896841478,"$238,520.52"
ajck,Teacher,142,279284.730534665,-37254.78707,242029.943464665,"$242,029.94"
ajck,Teacher,143,281878.8910977461,-36326.29686,245552.5942377461,"$245,552.59"
ajck,Teacher,144,284483.62059207587,-35395.09856,249088.52203207585,"$249,088.52"
ajck,Teacher,145,287098.9620767884,-34461.18427,252637.77780678842,"$252,637.78"
ajck,Teacher,146,289724.95878644625,-33524.54605,256200.41273644625,"$256,200.41"
ajck,Teacher,147,292361.65413175465,-32585.17598,259776.47815175465,"$259,776.48"
ajck,Teacher,148,295009.0917002796,-31643.06608,263366.0256202796,"$263,366.03"
ajck,Teacher,149,297667.31525716826,-30698.20835,266969.1069071683,"$266,969.11"
ajck,Teacher,150,300336.3687458722,-29750.59479,270585.7739558722,"$270,585.77"
ajck,Teacher,151,303016.29628887435,-28800.21736,274216.07892887434,"$274,216.08"
ajck,Teacher,152,305707.1421884179,-27847.068,277860.0741884179,"$277,860.07"
ajck,Teacher,153,308408.9509272389,-26891.13861,281517.8123172389,"$281,517.81"
ajck,Teacher,154,311121.76716930163,-25932.4211,285189.34606930165,"$285,189.35"
ajck,Teacher,155,313845.63576053677,-24970.90733,288874.72843053675,"$288,874.73"
ajck,Teacher,156,316580.601729583,-24006.58914,292574.012589583,"$292,574.01"
ajck,Teacher,157,319326.7102885312,-23039.45836,296287.2519285312,"$296,287.25"
ajck,Teacher,158,322084.0068336719,-22069.50678,300014.5000536719,"$300,014.50"
ajck,Teacher,159,324852.5369462457,-21096.72617,303755.8107762457,"$303,755.81"
ajck,Teacher,160,327632.3463931969,-20121.10829,307511.2381031969,"$307,511.24"
ajck,Teacher,161,330423.48112792993,-19142.64486,311280.83626792993,"$311,280.84"
ajck,Teacher,162,333225.9872910691,-18161.32757,315064.6597210691,"$315,064.66"
ajck,Teacher,163,336039.91121122136,-17177.14811,318862.76310122135,"$318,862.76"
ajck,Teacher,164,338865.2994057421,-16190.09812,322675.2012857421,"$322,675.20"
ajck,Teacher,165,341702.19858150417,-15200.16924,326502.02934150415,"$326,502.03"
ajck,Teacher,166,344550.65563567,-14207.35307,330343.30256567,"$330,343.30"
ajck,Teacher,167,347410.71765646694,-13211.64118,334199.07647646696,"$334,199.08"
ajck,Teacher,168,350282.4319239655,-12213.02514,338069.40678396553,"$338,069.41"
ajck,Teacher,169,353165.84591086116,-11211.49646,341954.34945086116,"$341,954.35"
ajck,Teacher,170,356061.0072832589,-10207.04666,345853.9606232589,"$345,853.96"
ajck,Teacher,171,358967.9639014614,-9199.667212,349768.2966894614,"$349,768.30"
ajck,Teacher,172,361886.7638207602,-8189.349574,353697.4142467602,"$353,697.41"
ajck,Teacher,173,364817.4552922299,-7176.085177,357641.3701152299,"$357,641.37"
ajck,Teacher,174,367760.086763526,-6159.865426,361600.22133752605,"$361,600.22"
ajck,Teacher,175,370714.70687968587,-5140.6817,365574.02517968585,"$365,574.03"
ajck,Teacher,176,373681.3644839326,-4118.525355,369562.8391289326,"$369,562.84"
ajck,Teacher,177,376660.1086184828,-3093.38772,373566.7208984828,"$373,566.72"
ajck,Teacher,178,379650.9885253569,-2065.260101,377585.7284243569,"$377,585.73"
ajck,Teacher,179,382654.0536471937,-1034.133776,381619.9198711937,"$381,619.92"
ajck,Teacher,180,385669.3536280672,0.0,385669.3536280672,"$385,669.35"
ajck,Teacher,181,388696.9383143076,0.0,388696.9383143076,"$388,696.94"
ajck,Teacher,182,391736.8577553252,0.0,391736.8577553252,"$391,736.86"
ajck,Teacher,183,394789.1622044379,0.0,394789.1622044379,"$394,789.16"
ajck,Teacher,184,397853.9021197016,0.0,397853.9021197016,"$397,853.90"
ajck,Teacher,185,400931.1281647448,0.0,400931.1281647448,"$400,931.13"
ajck,Teacher,186,404020.8912096058,0.0,404020.8912096058,"$404,020.89"
ajck,Teacher,187,407123.2423315737,0.0,407123.2423315737,"$407,123.24"
ajck,Teacher,188,410238.2328160328,0.0,410238.2328160328,"$410,238.23"
ajck,Teacher,189,413365.91415731044,0.0,413365.91415731044,"$413,365.91"
ajck,Teacher,190,416506.33805952827,0.0,416506.33805952827,"$416,506.34"
ajck,Teacher,191,419659.55643745686,0.0,419659.55643745686,"$419,659.56"
ajck,Teacher,192,422825.62141737406,0.0,422825.62141737406,"$422,825.62"
ajck,Teacher,193,426004.58533792646,0.0,426004.58533792646,"$426,004.59"
ajck,Teacher,194,429196.50075099495,0.0,429196.50075099495,"$429,196.50"
ajck,Teacher,195,432401.4204225632,0.0,432401.4204225632,"$432,401.42"
ajck,Teacher,196,435619.39733359014,0.0,435619.39733359014,"$435,619.40"
ajck,Teacher,197,438850.4846808855,0.0,438850.4846808855,"$438,850.48"
ajck,Teacher,198,442094.7358779895,0.0,442094.7358779895,"$442,094.74"
ajck,Teacher,199,445352.2045560558,0.0,445352.2045560558,"$445,352.20"
ajck,Teacher,200,448622.94456473785,0.0,448622.94456473785,"$448,622.94"
ajck,Teacher,201,451907.00997307943,0.0,451907.00997307943,"$451,907.01"
ajck,Teacher,202,455204.4550704082,0.0,455204.4550704082,"$455,204.46"
ajck,Teacher,203,458515.3343672332,0.0,458515.3343672332,"$458,515.33"
ajck,Teacher,204,461839.70259614626,0.0,461839.70259614626,"$461,839.70"
ajck,Teacher,205,465177.6147127263,0.0,465177.6147127263,"$465,177.61"
ajck,Teacher,206,468529.12589644827,0.0,468529.12589644827,"$468,529.13"
ajck,Teacher,207,471894.291551595,0.0,471894.291551595,"$471,894.29"
ajck,Teacher,208,475273.1673081732,0.0,475273.1673081732,"$475,273.17"
ajck,Teacher,209,478665.8090228333,0.0,478665.8090228333,"$478,665.81"
ajck,Teacher,210,482072.2727797925,0.0,482072.2727797925,"$482,072.27"
ajck,Teacher,211,485492.6148917621,0.0,485492.6148917621,"$485,492.61"
ajck,Teacher,212,488926.8919008783,0.0,488926.8919008783,"$488,926.89"
ajck,Teacher,213,492375.1605796369,0.0,492375.1605796369,"$492,375.16"
ajck,Teacher,214,495837.4779318321,0.0,495837.4779318321,"$495,837.48"
ajck,Teacher,215,499313.9011934984,0.0,499313.9011934984,"$499,313.90"
ajck,Teacher,216,502804.48783385707,0.0,502804.48783385707,"$502,804.49"
ajck,Teacher,217,506309.29555626615,0.0,506309.29555626615,"$506,309.30"
ajck,Teacher,218,509828.3822991742,0.0,509828.3822991742,"$509,828.38"
ajck,Teacher,219,513361.8062370783,0.0,513361.8062370783,"$513,361.81"
ajck,Teacher,220,516909.62578148546,0.0,516909.62578148546,"$516,909.63"
ajck,Teacher,221,520471.89958187856,0.0,520471.89958187856,"$520,471.90"
ajck,Teacher,222,524048.6865266857,0.0,524048.6865266857,"$524,048.69"
ajck,Teacher,223,527640.0457442537,0.0,527640.0457442537,"$527,640.05"
ajck,Teacher,224,531246.0366038256,0.0,531246.0366038256,"$531,246.04"
ajck,Teacher,225,534866.7187165221,0.0,534866.7187165221,"$534,866.72"
ajck,Teacher,226,538502.151936327,0.0,538502.151936327,"$538,502.15"
ajck,Teacher,227,542152.3963610765,0.0,542152.3963610765,"$542,152.40"
ajck,Teacher,228,545817.512333453,0.0,545817.512333453,"$545,817.51"
ajck,Teacher,229,549497.5604419825,0.0,549497.5604419825,"$549,497.56"
ajck,Teacher,230,553192.6015220359,0.0,553192.6015220359,"$553,192.60"
ajck,Teacher,231,556902.696656835,0.0,556902.696656835,"$556,902.70"
ajck,Teacher,232,560627.9071784625,0.0,560627.9071784625,"$560,627.91"
ajck,Teacher,233,564368.2946688752,0.0,564368.2946688752,"$564,368.29"
ajck,Teacher,234,568123.9209609226,0.0,568123.9209609226,"$568,123.92"
ajck,Teacher,235,571894.848139369,0.0,571894.848139369,"$571,894.85"
ajck,Teacher,236,575681.1385419195,0.0,575681.1385419195,"$575,681.14"
ajck,Teacher,237,579482.8547602509,0.0,579482.8547602509,"$579,482.85"
ajck,Teacher,238,583300.059641046,0.0,583300.059641046,"$583,300.06"
ajck,Teacher,239,587132.816287033,0.0,587132.816287033,"$587,132.82"
ajck,Teacher,240,590981.1880580285,0.0,590981.1880580285,"$590,981.19"
ajck,Teacher,241,594845.2385719843,0.0,594845.2385719843,"$594,845.24"
ajck,Teacher,242,598725.0317060404,0.0,598725.0317060404,"$598,725.03"
ajck,Teacher,243,602620.6315975796,0.0,602620.6315975796,"$602,620.63"
ajck,Teacher,244,606532.1026452885,0.0,606532.1026452885,"$606,532.10"
ajck,Teacher,245,610459.5095102218,0.0,610459.5095102218,"$610,459.51"
ajck,Teacher,246,614402.9171168716,0.0,614402.9171168716,"$614,402.92"
ajck,Teacher,247,618362.3906542403,0.0,618362.3906542403,"$618,362.39"
ajck,Teacher,248,622337.9955769184,0.0,622337.9955769184,"$622,338.00"
ajck,Teacher,249,626329.7976061662,0.0,626329.7976061662,"$626,329.80"
ajck,Teacher,250,630337.8627310011,0.0,630337.8627310011,"$630,337.86"
ajck,Teacher,251,634362.2572092875,0.0,634362.2572092875,"$634,362.26"
ajck,Teacher,252,638403.0475688326,0.0,638403.0475688326,"$638,403.05"
ajck,Teacher,253,642460.3006084864,0.0,642460.3006084864,"$642,460.30"
ajck,Teacher,254,646534.0833992453,0.0,646534.0833992453,"$646,534.08"
ajck,Teacher,255,650624.4632853614,0.0,650624.4632853614,"$650,624.46"
ajck,Teacher,256,654731.5078854557,0.0,654731.5078854557,"$654,731.51"
ajck,Teacher,257,658855.2850936358,0.0,658855.2850936358,"$658,855.29"
ajck,Teacher,258,662995.8630806181,0.0,662995.8630806181,"$662,995.86"
ajck,Teacher,259,667153.3102948553,0.0,667153.3102948553,"$667,153.31"
ajck,Teacher,260,671327.6954636673,0.0,671327.6954636673,"$671,327.70"
ajck,Teacher,261,675519.0875943776,0.0,675519.0875943776,"$675,519.09"
ajck,Teacher,262,679727.5559754542,0.0,679727.5559754542,"$679,727.56"
ajck,Teacher,263,683953.1701776548,0.0,683953.1701776548,"$683,953.17"
ajck,Teacher,264,688196.0000551773,0.0,688196.0000551773,"$688,196.00"
ajck,Teacher,265,692456.1157468137,0.0,692456.1157468137,"$692,456.12"
ajck,Teacher,266,696733.5876771105,0.0,696733.5876771105,"$696,733.59"
ajck,Teacher,267,701028.4865575323,0.0,701028.4865575323,"$701,028.49"
ajck,Teacher,268,705340.8833876314,0.0,705340.8833876314,"$705,340.88"
ajck,Teacher,269,709670.8494562204,0.0,709670.8494562204,"$709,670.85"
ajck,Teacher,270,714018.4563425519,0.0,714018.4563425519,"$714,018.46"
ajck,Teacher,271,718383.7759175008,0.0,718383.7759175008,"$718,383.78"
ajck,Teacher,272,722766.8803447534,0.0,722766.8803447534,"$722,766.88"
ajck,Teacher,273,727167.8420819992,0.0,727167.8420819992,"$727,167.84"
ajck,Teacher,274,731586.7338821297,0.0,731586.7338821297,"$731,586.73"
ajck,Teacher,275,736023.6287944404,0.0,736023.6287944404,"$736,023.63"
ajck,Teacher,276,740478.600165839,0.0,740478.600165839,"$740,478.60"
ajck,Teacher,277,744951.7216420572,0.0,744951.7216420572,"$744,951.72"
ajck,Teacher,278,749443.0671688688,0.0,749443.0671688688,"$749,443.07"
ajck,Teacher,279,753952.7109933118,0.0,753952.7109933118,"$753,952.71"
ajck,Teacher,280,758480.7276649158,0.0,758480.7276649158,"$758,480.73"
ajck,Teacher,281,763027.1920369343,0.0,763027.1920369343,"$763,027.19"
ajck,Teacher,282,767592.1792675824,0.0,767592.1792675824,"$767,592.18"
ajck,Teacher,283,772175.7648212789,0.0,772175.7648212789,"$772,175.76"
ajck,Teacher,284,776778.024469894,0.0,776778.024469894,"$776,778.02"
ajck,Teacher,285,781399.0342940021,0.0,781399.0342940021,"$781,399.03"
ajck,Teacher,286,786038.8706841391,0.0,786038.8706841391,"$786,038.87"
ajck,Teacher,287,790697.6103420653,0.0,790697.6103420653,"$790,697.61"
ajck,Teacher,288,795375.3302820338,0.0,795375.3302820338,"$795,375.33"
ajck,Teacher,289,800072.1078320629,0.0,800072.1078320629,"$800,072.11"
ajck,Teacher,290,804788.0206352151,0.0,804788.0206352151,"$804,788.02"
ajck,Teacher,291,809523.1466508802,0.0,809523.1466508802,"$809,523.15"
ajck,Teacher,292,814277.5641560644,0.0,814277.5641560644,"$814,277.56"
ajck,Teacher,293,819051.3517466838,0.0,819051.3517466838,"$819,051.35"
ajck,Teacher,294,823844.5883388643,0.0,823844.5883388643,"$823,844.59"
ajck,Teacher,295,828657.3531702455,0.0,828657.3531702455,"$828,657.35"
ajck,Teacher,296,833489.7258012915,0.0,833489.7258012915,"$833,489.73"
ajck,Teacher,297,838341.786116605,0.0,838341.786116605,"$838,341.79"
ajck,Teacher,298,843213.6143262489,0.0,843213.6143262489,"$843,213.61"
ajck,Teacher,299,848105.2909670714,0.0,848105.2909670714,"$848,105.29"
ajck,Teacher,300,853016.8969040384,0.0,853016.8969040384,"$853,016.90"
ajck-mil,Teacher,1,1932.32,0.0,1932.32,"$1,932.32"
ajck-mil,Teacher,2,3872.5125108696193,0.0,3872.5125108696193,"$3,872.51"
ajck-mil,Teacher,3,5820.609606192629,0.0,5820.609606192629,"$5,820.61"
ajck-mil,Teacher,4,7776.64349022455,0.0,7776.64349022455,"$7,776.64"
ajck-mil,Teacher,5,9740.646498425029,0.0,9740.646498425029,"$9,740.65"
ajck-mil,Teacher,6,11712.651097992373,0.0,11712.651097992373,"$11,712.65"
ajck-mil,Teacher,7,13692.689888400279,0.0,13692.689888400279,"$13,692.69"
ajck-mil,Teacher,8,15680.79560193673,0.0,15680.79560193673,"$15,680.80"
ajck-mil,Teacher,9,17677.00110424511,0.0,17677.00110424511,"$17,677.00"
ajck-mil,Teacher,10,19681.339394867493,0.0,19681.339394867493,"$19,681.34"
ajck-mil,Teacher,11,21693.84360779018,0.0,21693.84360779018,"$21,693.84"
ajck-mil,Teacher,12,23714.547011991424,0.0,23714.547011991424,"$23,714.55"
ajck-mil,Teacher,13,25743.483011991426,0.0,25743.483011991426,"$25,743.48"
ajck-mil,Teacher,14,27780.685148404526,0.0,27780.685148404526,"$27,780.69"
ajck-mil,Teacher,15,29826.187098493687,0.0,29826.187098493687,"$29,826.19"
ajck-mil,Teacher,16,31880.022676727207,0.0,31880.022676727207,"$31,880.02"
